F1 Score,Feature Name,Frequency Count
0.9166666666666666,eyes,22.0
0.8333333333333334,nose,20.0
0.5833333333333334,lips,16.0
0.5208333333333334,eyebrows,13.0
0.5166666666666667,chin,12.0
0.7916666666666666,cheekbones,11.0
0.5791666666666667,cheeks,11.0
0.6,hair,11.0
0.6208333333333333,forehead,10.0
0.6416666666666667,ears,8.0
0.7125,eyelids,7.0
0.7875,facial_hair,7.0
0.75,teeth,6.0
0.7916666666666666,head,5.0
0.5916666666666667,mouth,5.0
0.8708333333333333,skin,3.0
0.9583333333333334,neck,1.0
