F1 Score,Feature Name,Frequency Count
0.6843700397600587,cheekbones_high,91.0
0.6571195863151619,cheeks_chubby/full,86.0
0.7694756385428588,eyes_deep-set,70.0
0.7753475334185083,nose_wide nostrils,64.0
0.7254743296424175,mouth_big/wide,62.0
0.7660213199003904,eyes_narrow,58.0
0.7672116096379734,ears_stick out,53.0
0.779226494564709,eyes_wide,47.0
0.7755283733556181,forehead_big,46.0
0.7571563352027132,lips_pouty/full,46.0
0.7477965055546903,eyebrows_arched (v-shaped),45.0
0.8401510242866087,eyebrows_bushy,45.0
0.7987632024780681,nose_wide,45.0
0.8035841536188124,eyes_light-colored,43.0
0.7650455630710045,lips_thin upper,43.0
0.7989480028247661,eyes_slanted down,42.0
0.7882413927720404,nose_upturned,42.0
0.8219654693805982,eyes_bags under eyes,38.0
0.7922891289358768,nose_pointy,34.0
0.817733770692482,eyes_wide-set,33.0
0.8202823016536666,chin_weak jawline,30.0
0.8288249591671553,eyes_slanted up,30.0
0.8160871686581843,chin_strong jawline,29.0
0.8522920001754754,ears_big,29.0
0.8414471263816243,eyes_long eyelashes,29.0
0.8270624856627509,eyes_narrow-set,29.0
0.8600558896795654,facial hair_mustache,29.0
0.8296884504065014,chin_square,28.0
0.8313322519748073,eyelids_puffy,28.0
0.8369501557123773,cheekbones_sharp,27.0
0.874909517030809,lips_thin,27.0
0.8494054759739192,eyes_almond,26.0
0.8385016579565594,forehead_wide,26.0
0.8842415560057137,hair_receding hairline,26.0
0.8372149442018436,chin_forward,25.0
0.8547756533514281,nose_hooked,24.0
0.8659104248817531,chin_pointed,23.0
0.8560674287210202,eyebrows_light,23.0
0.8661146103743652,eyebrows_long,22.0
0.8842514835964617,facial hair_goatee,22.0
0.8735463427052168,nose_v-shaped,22.0
0.8859079010191774,forehead_wrinkled,21.0
0.876245332684144,nose_rounded tip,20.0
0.8709896113736516,teeth_big,20.0
0.8802044946213655,eyebrows_short,19.0
0.8997393999154811,facial hair_beard,19.0
0.8751570257821379,hair_curly,19.0
0.8877549684857617,chin_cleft,18.0
0.8837038507344185,mouth_small,18.0
